ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
CCMSLIB00000855912,COC1CC(=O)CCC(C)OC(=O)CC1O,230.3,0.44,1.0,5.0,72.8,1.0,0.66,3.0
CCMSLIB00000855908,COc1cc(O)c2c(c1)C1(OC2=O)C(C)=CC(=O)C1O,276.2,0.66,2.0,6.0,93.1,1.0,0.73,2.0
CCMSLIB00000855904,C=C(COC(=O)C(O)C(O)CN)C12OC1C1(C)C(=CC2=O)C(O)C(O)CC1C,397.4,-1.82,6.0,9.0,162.8,6.0,0.2,8.0
CCMSLIB00000855902,CCC(C)/C=C(C)/C=C/C1=CC2=CC(=O)C3(C)OC(C)(O)C(C(=O)OC)C3C2=CO1,414.5,3.74,1.0,6.0,82.1,5.0,0.55,5.0
CCMSLIB00000855896,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1C1=CC(=O)OC1CC(=O)O,386.4,2.57,3.0,8.0,122.5,6.0,0.65,1.0
CCMSLIB00000855894,C[C@H](/C=C/[C@@]1(O)[C@H](C)CC(=O)CC1(C)C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,520.6,-2.03,7.0,12.0,195.6,7.0,0.18,12.0
CCMSLIB00000855892,C[C@@H]1C[C@@H](O)[C@@]23CO[C@@H](O)[C@@H]2CCC[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O,362.4,2.41,2.0,6.0,89.1,1.0,0.75,8.0
CCMSLIB00000855887,CCC(C)C1/N=C(\O)C2CCCN2C(=O)C(CC(O)CO)OC(=O)CCN=C(O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,611.7,0.69,4.0,14.0,192.9,6.0,0.31,7.0
CCMSLIB00000855884,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@]43C)C12,472.7,6.06,3.0,4.0,77.8,2.0,0.43,11.0
CCMSLIB00000855879,C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@](C)(O)[C@@H]1OC(C)=O,406.4,1.42,1.0,8.0,116.2,3.0,0.42,6.0
CCMSLIB00000855872,CC(C)=CCC/C(C)=C/CCC1(C)Oc2c(c(O)cc3c2CN(C(CCC(=O)O)C(=O)O)C3=O)CC1O,515.6,4.19,4.0,9.0,144.6,11.0,0.32,3.0
CCMSLIB00000855868,C=C(CO)C(=O)O[C@H]1C[C@@]23O[C@@H]2CCC(=C[C@H]2OC(=O)C(=C)[C@H]12)CO[C@H]3O,378.4,0.14,2.0,8.0,114.8,3.0,0.31,6.0
CCMSLIB00000855855,CC/C=C\C[C@H]1C(=O)C=C[C@@H]1CCCCCCCC(=O)O,292.4,4.53,1.0,3.0,54.4,11.0,0.45,2.0
CCMSLIB00000855848,C/C=C(/C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C12CO,1205.3,-2.4,15.0,26.0,420.7,14.0,0.04,30.0
CCMSLIB00000855840,CC(=O)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,330.3,-1.52,6.0,9.0,156.9,4.0,0.36,5.0
CCMSLIB00000855829,COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C\COC(=O)/C=C/c2ccccc2)C1CC(=O)OCCc1ccc(O)cc1,670.7,0.9,5.0,14.0,207.7,13.0,0.09,7.0
CCMSLIB00000855826,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4C=C[C@]46OC[C@@]7(CCC(C)(C)C[C@H]74)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C[C@]65C)[C@]3(C)CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,1089.3,-1.55,13.0,22.0,346.1,11.0,0.08,31.0
CCMSLIB00000855821,C=C(C)[C@@H](C)[C@H]1O[C@]23C[C@]4(CO2)C(CCC2[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]24C)C3[C@@](C)(O)[C@@H]1OC(C)=O,971.1,0.39,9.0,19.0,282.2,11.0,0.08,26.0
CCMSLIB00000855818,C=CC(C)(O)CC/C=C(\C)C(=O)OC1C(O)C(CO)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(COC7OCC(OC(C)=O)C(O)C7OC7OC(COC(C)=O)C(O)C(O)C7OC(C)=O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)C(O)C3O)C1OC1OCC(OC2OCC(O)C(OC3OCC(O)C(O)C3O)C2O)C(O)C1O,1928.0,-5.67,20.0,45.0,674.6,28.0,0.01,46.0
CCMSLIB00000855816,CC(O)=N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3CC=C3C5CC(C)(C)CC[C@]5(C(=O)O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,940.1,1.94,10.0,18.0,287.1,9.0,0.07,22.0
CCMSLIB00000855812,COc1cc2c(cc1O)[C@H](c1ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c1)[C@@H](CO)[C@](O)(CO)C2,538.5,-1.39,8.0,12.0,198.8,8.0,0.2,8.0
CCMSLIB00000855808,CC(=O)O[C@@]1(C)[C@@H]2CC(=C(C)C)C(=O)C[C@@]2(C)CC[C@H]1OC(=O)C1(C)OC1C,392.5,3.51,0.0,6.0,82.2,3.0,0.42,6.0
CCMSLIB00000855802,CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@H](C5=CC(=O)OC5O)C[C@H]5O[C@]543)[C@]21C,546.7,3.05,2.0,9.0,131.9,3.0,0.31,12.0
CCMSLIB00000855800,C[C@@]1(C(=O)O)CCC[C@@]2(C)C3=CC[C@H]4C[C@@]3(CC[C@H]12)CC4(O)CO,334.5,3.13,3.0,4.0,77.8,2.0,0.68,6.0
CCMSLIB00000855798,C=C1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C5(C)C4CCC3(C)C1(O)C2C,576.7,2.18,5.0,9.0,138.1,2.0,0.31,15.0
CCMSLIB00000855794,CC(C)c1cc2c(c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CC1(O)CCC(O)C(C)(C)C1CC2,496.6,0.71,7.0,9.0,160.1,4.0,0.32,8.0
CCMSLIB00000855790,CC1N=C(O)C(Cc2c[nH]c3ccccc23)N=C1O,257.3,2.39,3.0,5.0,81.0,2.0,0.77,2.0
CCMSLIB00000855784,CCC1=C(C)C(=O)C(C)CC12C(=O)CCC2C(=O)O,264.3,2.37,1.0,4.0,71.4,2.0,0.83,3.0
CCMSLIB00000855782,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1O,386.4,1.97,1.0,7.0,103.0,2.0,0.78,5.0
CCMSLIB00000855780,COc1c(C)c(OCC=C(C)C)cc2c1C(=O)N=C2O,275.3,2.81,1.0,5.0,68.1,4.0,0.86,0.0
CCMSLIB00000855775,CC(C)CC(=O)n1cc(C(=N)O)c(=O)cc1C(O)c1ccccc1,328.4,2.5,3.0,6.0,103.4,5.0,0.58,1.0
CCMSLIB00000855773,CO[C@@H]1[C@]2(O)C(=O)N3/C=C\C(C)(C)c4[nH]c5ccccc5c4/C=C\3C(=O)N2[C@]23[C@H](CO)C(C)(C)N2c2ccccc2[C@]13O,582.7,2.51,4.0,10.0,129.6,2.0,0.37,5.0
CCMSLIB00000855770,CC/C=C/C(O)C(O)C1=C(C)C(=O)C2(O1)C(O)=NC(OC)(C(=O)c1ccccc1)C2O,431.4,0.84,4.0,9.0,145.9,7.0,0.37,5.0
CCMSLIB00000855766,C[C@@H]1Cc2c(Cl)cc(C(O)=N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,403.8,3.15,3.0,7.0,116.4,5.0,0.4,2.0
CCMSLIB00000855761,CC1=CC2/C=C(\C)CCC3OC(C)(C)OC3CCC(=O)C23C(O)=NC(CC(C)C)C3C1C,443.6,5.8,1.0,5.0,68.1,2.0,0.55,7.0
CCMSLIB00000855756,Cc1cc(O)cc(Oc2cc(C)c(C(=O)O)c(O)c2)c1,274.3,3.21,3.0,5.0,87.0,3.0,0.8,0.0
CCMSLIB00000855754,C[C@H]1CC[C@H]2[C@@H](C=C[C@@](C)(O)[C@]2(C)C(=O)CCO)C1,266.4,2.32,2.0,3.0,57.5,3.0,0.77,5.0
CCMSLIB00000855750,C/C=C(\C)C(=O)O[C@H]1[C@@H](O[C@]2(COC(=O)CC(C)C)O[C@H](COC(=O)C(C)CC)[C@@H](OC(C)=O)[C@@H]2O)O[C@H](COC(C)=O)[C@@H](O)[C@@H]1O,676.7,0.46,3.0,16.0,219.9,15.0,0.12,10.0
CCMSLIB00000855738,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CCC5(C)C4CCC3(C)C1C2C,868.1,0.81,9.0,16.0,238.5,7.0,0.16,26.0
CCMSLIB00000855735,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC(=O)OCCc1ccc(O)cc1,510.5,-0.43,6.0,12.0,192.4,9.0,0.19,7.0
CCMSLIB00000855729,COC(=O)[C@]12C(O)=C(C)C(=O)[C@@]1(C)C(C)=CC1[C@@]34CC[C@@H](OC(C)=O)C(C)(C)C3[C@H](C[C@]12C)OC4=O,500.6,3.83,1.0,8.0,116.2,2.0,0.35,8.0
CCMSLIB00000855709,CC(=O)C=C=C1C(C)(C)CC(O)CC1(C)O[C@@H]1O[C@H](CO[C@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,518.6,-2.12,7.0,12.0,195.6,7.0,0.14,10.0
CCMSLIB00000855701,OCCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,316.3,-1.89,6.0,8.0,139.8,5.0,0.37,5.0
CCMSLIB00000855688,C=C(C(=O)O)C1CCC2(C)CCCC(C)(O)C2C1,252.4,2.98,2.0,3.0,57.5,2.0,0.74,4.0
CCMSLIB00000855679,COC(=O)C1=COC(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](COC(=O)/C=C\c4ccc(O)cc4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C2C(CO)=CCC12,696.7,-2.43,8.0,17.0,260.6,11.0,0.07,13.0
CCMSLIB00000855675,CCCC/C=C\CCCCCc1cc(=O)c2ccccc2n1C,311.5,5.39,0.0,2.0,22.0,9.0,0.45,0.0
CCMSLIB00000855672,COc1cc(C(CO)C(OC2OC(CO)C(O)C(O)C2O)c2ccc(O)c(OC)c2)ccc1O,482.5,-0.25,7.0,11.0,178.5,9.0,0.25,7.0
CCMSLIB00000855669,COc1cc(/C=C/C=O)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,370.4,-0.91,4.0,9.0,134.9,7.0,0.36,5.0
CCMSLIB00000855668,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)N3C(C(=O)O)Cc4c([nH]c5ccccc45)C3CC21,542.5,-0.07,6.0,12.0,182.0,5.0,0.28,10.0
CCMSLIB00000855664,CC(C)c1ccc2c(c1)C(O)CC1C(C)(CO)CCCC21C,302.5,4.3,2.0,2.0,40.5,2.0,0.85,4.0
CCMSLIB00000855653,COc1c(C)c(OCC=C(C)C)cc2c1COC2=O,262.3,3.02,0.0,4.0,44.8,4.0,0.62,0.0
CCMSLIB00000855652,CC1(C)CC2C=C(C(=O)O)C3COC(=O)C(O)(CO)C23C1,296.3,0.33,3.0,6.0,104.1,2.0,0.63,4.0
CCMSLIB00000855649,CC12CCC3C(C)(C)C(O)CCC3(C)C1Cc1c(oc(C(=O)O)cc1=O)O2,376.4,3.25,2.0,6.0,97.0,1.0,0.78,5.0
CCMSLIB00000855647,C/C=C/C1=CC2=CC(=O)C(C)(O)C(OC(=O)c3c(C)cc(O)cc3O)C2CO1,386.4,2.3,3.0,7.0,113.3,3.0,0.68,3.0
CCMSLIB00000855644,C/C=C1\[C@H](OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)cc1,686.7,-2.52,8.0,17.0,260.6,12.0,0.08,12.0
CCMSLIB00000855639,CC1CC2OCC3(O)CCC(O)C(C14CC(c1ccoc1)OC4=O)C23CO,378.4,1.17,3.0,7.0,109.4,2.0,0.66,8.0
CCMSLIB00000855635,CC1(O)CC(O)C2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3OC(=O)/C=C/c3ccc(O)cc3)C21,538.5,-1.15,7.0,13.0,212.7,7.0,0.16,10.0
CCMSLIB00000855631,COC12CC3C(C(C)C1=CC(=O)O2)C(O)C(OC(C)=O)C1C(C)(C)C(OC(C)=O)CCC31C,464.6,2.76,1.0,8.0,108.4,3.0,0.5,9.0
CCMSLIB00000855630,CC1=CC(=O)CC(C)(C)C1CCC(C)OC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,524.6,1.51,6.0,11.0,183.2,8.0,0.21,7.0
CCMSLIB00000855623,C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(C)=O)[C@](C)(OC(C)=O)C[C@]2(OC(C)=O)C(=O)[C@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(=O)C(C)C)[C@H]1OC(C)=O,678.7,2.92,0.0,14.0,191.9,7.0,0.22,8.0
CCMSLIB00000855621,CC1CCC23COC(=O)C2=CC(O)CC3C1(C)CCC1=CC(O)OC1=O,362.4,1.85,2.0,6.0,93.1,3.0,0.74,6.0
CCMSLIB00000855618,CC(CCC1C(C(=O)O)=CC(=O)CC1(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,402.4,-0.4,5.0,9.0,153.8,7.0,0.38,7.0
CCMSLIB00000855614,CO[C@H]1C=C2C(CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)C2(C)C)[C@]2(C)CC[C@]3(C)C([C@H](C)C(O)C(C=C(C)C)O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)CC[C@@]3(C)C12,813.0,1.55,9.0,14.0,228.2,11.0,0.14,21.0
CCMSLIB00000855610,O=C(O)c1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc2c1O,498.4,-2.11,8.0,13.0,215.8,6.0,0.21,9.0
CCMSLIB00000855607,C=C1C(OC2OCC(O)C(O)C2O)CC2C(C)(C)C(O)CCC2(C)C1CC/C(C)=C\CO,454.6,1.91,5.0,7.0,119.6,6.0,0.31,9.0
CCMSLIB00000855604,C[C@@H]1C[C@H]2OC(=O)[C@@]3(C)CCC[C@](C)(C23)[C@@]1(O)CCC1=CC(=O)OC1O,364.4,2.08,2.0,6.0,93.1,3.0,0.74,7.0
CCMSLIB00000855601,CC1CCC2(C=O)C(CO)=CCCC2C1(C)CC(=O)O,280.4,2.41,2.0,4.0,74.6,4.0,0.61,4.0
CCMSLIB00000855599,CC(=O)c1[nH]cc(CCC(=O)O)c1CC(=O)O,239.2,0.86,3.0,6.0,107.5,6.0,0.64,0.0
CCMSLIB00000855596,CC(C/C=C/C(C)(C)O)C1CCC(C)(O)C(O)C1,256.4,2.25,3.0,3.0,60.7,4.0,0.68,4.0
CCMSLIB00000855594,CC(C)[C@H]1CC[C@@]2(O)COC(=O)[C@H]2[C@@H]1/C=C(\CO)C(=O)O,298.3,0.58,3.0,6.0,104.1,4.0,0.52,4.0
CCMSLIB00000855581,CC1(C)CC[C@@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(C1)C1=CCC3[C@@]4(C)CC[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H](O[C@@H]6OC[C@](O)(CO)[C@H]6O)[C@H]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O,1075.2,-1.69,13.0,23.0,371.0,11.0,0.06,26.0
CCMSLIB00000855577,N=C(O)C(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,475.4,-3.1,9.0,13.0,222.6,8.0,0.13,11.0
CCMSLIB00000855573,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OC3CC(C)=C(C(=O)O)C(C)(C)C3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O,552.6,1.38,5.0,12.0,181.4,9.0,0.22,6.0
CCMSLIB00000855569,CC(C)c1ccc(CO)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,328.4,-0.52,5.0,7.0,119.6,5.0,0.49,5.0
CCMSLIB00000855565,COC(=O)C1=COC(O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)C2C(CO)=CCC12,534.5,-0.26,5.0,12.0,181.4,8.0,0.17,8.0
CCMSLIB00000855557,C=CC1(C)C=C2C(O)CC3C(C)(C(=O)O)CCCC3(C)C2CC1,318.5,4.18,2.0,3.0,57.5,2.0,0.75,6.0
CCMSLIB00000855551,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(C(=O)O)C5CC[C@]43C)[C@@H]2C1,1105.2,-2.33,14.0,24.0,391.2,12.0,0.06,28.0
CCMSLIB00000855547,C=C(C(=O)OC)C1C(O)CC2(C)C(=O)CCC(O)(CO)C2C1O,328.4,-0.83,4.0,7.0,124.3,3.0,0.39,6.0
CCMSLIB00000855545,OCC(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc2c(c1)OCO2,358.3,-1.69,5.0,9.0,138.1,6.0,0.4,6.0
CCMSLIB00000855543,CC1(CO)CCCC2(C)C3COC(=O)C3=CC(O)C12,266.3,1.27,2.0,4.0,66.8,1.0,0.7,5.0
CCMSLIB00000855541,CC1(C)C[C@H]2C=C(C=O)[C@]3(C(=O)O)C[C@]3(C)[C@H]2C1,248.3,2.66,1.0,3.0,54.4,2.0,0.76,4.0
CCMSLIB00000855539,CC(C)CN=C(O)/C=C/CCCCc1ccc2c(c1)OCO2,303.4,4.3,1.0,4.0,51.1,8.0,0.44,0.0
CCMSLIB00000855535,CC1(C(=O)O)CCCC2(C)C3CCC4CC3(CCC12)CC4=O,304.4,4.05,1.0,3.0,54.4,1.0,0.79,6.0
CCMSLIB00000855531,CC(=O)OC1C(OC(=O)c2ccccc2)C2C(C)(C)CCC(OC(C)=O)C2(C)C23CCC(C)(C2)C(=O)CC13,524.7,5.3,0.0,7.0,96.0,4.0,0.39,8.0
CCMSLIB00000855527,CC(=O)OC1C(OC(=O)c2ccccc2)C2C(=C(C)CCC2(C)C)C23CCC(C)(C2)C(=O)CC13,464.6,5.68,0.0,5.0,69.7,3.0,0.43,6.0
CCMSLIB00000855521,COc1cc(CCc2ccc(OCC=C(C)C)cc2)cc(OC)c1OC,356.5,4.84,0.0,4.0,36.9,9.0,0.6,0.0
CCMSLIB00000855515,CCC(C)C(C(=O)O)N1Cc2c(OCC=C(C)C)c(C)c(OC)c(C(=O)O)c2C1=O,419.5,3.5,2.0,8.0,113.4,9.0,0.59,2.0
CCMSLIB00000855511,CC(=O)OC1C(=O)C2C3OCC4=C3[C@@](C)(CC[C@@H]4O)CC[C@]2(C)[C@H]1C(C)C,376.5,3.05,1.0,5.0,72.8,2.0,0.59,7.0
CCMSLIB00000855508,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1=NCCc2cc(O)c(OC)cc21,464.6,4.8,1.0,6.0,63.5,6.0,0.67,3.0
CCMSLIB00000855506,CC(=O)C=C=C1C(C)(C)CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)O,386.4,-0.59,5.0,8.0,136.7,4.0,0.32,7.0
CCMSLIB00000855489,CC1=CC(=O)CC(C)(C)C1CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,330.4,-0.64,4.0,7.0,116.5,4.0,0.54,6.0
CCMSLIB00000855482,OC1C=C2C3CN(Cc4cc5c(cc43)OCO5)C2CC1O,287.3,0.75,2.0,5.0,62.2,0.0,0.69,5.0
CCMSLIB00000855480,O=C1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccccc2N1O,343.3,-2.06,5.0,10.0,149.2,3.0,0.39,6.0
CCMSLIB00000855474,CC(C#N)C(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,261.3,-1.65,4.0,7.0,123.2,4.0,0.48,7.0
CCMSLIB00000855470,CC1=CCC(O)C2(C)CCC3C(C)C(=O)OC3C12,250.3,2.29,1.0,3.0,46.5,0.0,0.53,6.0
CCMSLIB00000855468,C=C1C(O)CC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3OC(=O)/C=C\c3ccc(O)cc3)C12,520.5,-0.35,6.0,12.0,192.4,7.0,0.16,9.0
CCMSLIB00000855466,CC(C)C(C#N)O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,393.4,-3.18,6.0,11.0,182.1,7.0,0.26,9.0
CCMSLIB00000855462,C=C1CCC2C(C)(C)CCCC2(C)C1CC/C(C)=C\CO,290.5,5.5,1.0,1.0,20.2,4.0,0.68,3.0
CCMSLIB00000855455,C=C1C(OC(C)=O)CCC2(C)CC3(OC)OC(=O)C(C)=C3CC12,320.4,2.9,0.0,5.0,61.8,2.0,0.58,4.0
CCMSLIB00000855453,C/C1=C\CC[C@]2(C)O[C@H]2C(=O)c2c(C)coc2C1,246.3,3.21,0.0,3.0,42.7,0.0,0.52,2.0
CCMSLIB00000855448,C=C(C(=O)O)[C@@H]1CC=C(CCC(C)=O)[C@@H](C)CC1,250.3,3.36,1.0,3.0,54.4,5.0,0.6,2.0
CCMSLIB00000855418,COC1CC(OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)O)CCC43O)C2)OC(C)C1OC1OC(C)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(OC)C1O,1125.3,-3.06,13.0,25.0,373.8,16.0,0.07,32.0
CCMSLIB00000855414,CC1CCC2C(=CCC(O)C2(C)C)C1(C)Cc1c(O)cc(CO)c(C=O)c1O,388.5,3.71,4.0,5.0,98.0,4.0,0.47,4.0
CCMSLIB00000855410,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5CC=C5[C@@H]7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](C(=O)O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,957.1,0.8,11.0,19.0,312.1,9.0,0.11,25.0
CCMSLIB00000855406,CC(=O)OC1C(O)CC2(C)C(CCC(C)C23Cc2c(O)cc(CO)c(C=O)c2O3)C1(C)C,446.5,3.15,3.0,7.0,113.3,3.0,0.48,6.0
CCMSLIB00000855402,COC1C(CO)OC(n2cnc3c(O)ncnc32)C1O,282.3,-1.2,3.0,9.0,122.8,3.0,0.64,4.0
CCMSLIB00000855400,COc1cc(O)c2c(c1)C1=C[C@H](O)[C@@H](O)C[C@]1(C)OC2=O,292.3,0.84,3.0,6.0,96.2,1.0,0.66,3.0
CCMSLIB00000855396,COC1=CC(=O)CC(C)C12Oc1cc(OC)cc(O)c1C2=O,304.3,1.85,1.0,6.0,82.1,2.0,0.9,2.0
CCMSLIB00000855391,C/C=C(\C)C(=O)OC1C=C(C)CC(OC(=O)c2ccc(O)cc2)C2C1(C)CCC2(O)C(C)C,456.6,4.95,2.0,6.0,93.1,5.0,0.37,5.0
CCMSLIB00000855389,CC/C=C\CC1C(=O)C=CC1(CCCCCCCC(=O)O)OC(C)=O,350.5,4.22,1.0,5.0,80.7,12.0,0.32,2.0
CCMSLIB00000855385,C=CC1(C)CC(OC(=O)/C(C)=C\COC(C)=O)C(C(=C)C(=O)O)C(O)C1C(=C)CO,422.5,1.79,3.0,8.0,130.4,9.0,0.29,5.0
CCMSLIB00000855381,COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C\COC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)C1CC(=O)OCCc1ccc(O)cc1,852.8,-2.32,9.0,21.0,316.4,16.0,0.05,12.0
CCMSLIB00000855379,CC(C)C(C#N)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,407.4,-2.8,6.0,11.0,182.1,6.0,0.27,11.0
CCMSLIB00000855375,CC(=O)O[C@H]1CC[C@H](C)[C@@]2(C)[C@H](OC(C)=O)c3c(C)coc3C(=O)[C@H]12,348.4,3.37,0.0,6.0,82.8,2.0,0.76,5.0
