ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
OUF00499,NC(CC(=O)O)CC(=O)O,147.1,-0.74,4.0,5.0,100.6,4.0,0.49,0.0
OUF00498,N#CC[C@H](N)C(=O)O,114.1,-0.69,3.0,4.0,87.1,2.0,0.5,1.0
OUF00496,CC(N)c1ccccc1,121.2,1.71,2.0,1.0,26.0,1.0,0.6,1.0
OUF00494,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@H]1O,150.1,-2.58,4.0,5.0,90.2,0.0,0.3,4.0
OUF00492,OC[C@@H](O)[C@H](O)[C@@H](O)CO,152.1,-2.95,5.0,5.0,101.2,4.0,0.3,3.0
OUF00491,O=C(O)c1cc(O)c2cccc(O)c2n1,205.2,1.34,3.0,5.0,90.7,1.0,0.65,0.0
OUF00490,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,284.2,-2.15,5.0,10.0,154.0,2.0,0.41,4.0
OUF00489,Oc1nc(O)c2nc[nH]c2n1,152.1,-0.24,3.0,6.0,94.9,0.0,0.48,0.0
OUF00485,Oc1nc(O)c2nc(O)[nH]c2n1,168.1,-0.53,4.0,7.0,115.2,0.0,0.42,0.0
OUF00484,N=C(N)O,60.1,-0.56,4.0,3.0,70.1,0.0,0.26,0.0
OUF00471,OC[C@@H](O)[C@H](O)CO,122.1,-2.31,4.0,4.0,80.9,3.0,0.34,2.0
OUF00464,O=C(O)CCCCCCC(=O)O,174.2,1.5,2.0,4.0,74.6,7.0,0.57,0.0
OUF00461,C=CCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,359.4,-1.77,5.0,10.0,166.1,6.0,0.12,5.0
OUF00460,COc1cc(/C=C/C=O)cc(OC)c1O,208.2,1.62,1.0,4.0,55.8,4.0,0.6,0.0
OUF00454,NC(CSCc1ccccc1)C(=O)O,211.3,1.33,3.0,3.0,63.3,5.0,0.77,1.0
OUF00451,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,286.3,-1.64,5.0,7.0,119.6,4.0,0.45,5.0
OUF00450,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,286.3,2.81,2.0,5.0,76.0,2.0,0.89,1.0
OUF00448,O=C(COP(=O)(O)O)C(O)C(O)COP(=O)(O)O,310.1,-2.5,6.0,11.0,191.0,8.0,0.26,2.0
OUF00445,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O,164.2,-2.35,4.0,5.0,98.0,4.0,0.35,4.0
OUF00440,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,192.2,-2.32,5.0,6.0,118.2,1.0,0.32,2.0
OUF00439,CC(=O)C(=O)O,88.1,-0.34,1.0,3.0,54.4,1.0,0.45,0.0
OUF00438,O=P(O)(O)OP(=O)(O)O,178.0,-0.81,4.0,7.0,124.3,2.0,0.41,0.0
OUF00437,Oc1cccc(O)c1O,126.1,0.8,3.0,3.0,60.7,0.0,0.45,0.0
OUF00430,O=C(CO)[C@H](O)[C@H](O)[C@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.3,3.0
OUF00428,CC(O)CO,76.1,-0.64,2.0,2.0,40.5,1.0,0.44,1.0
OUF00427,O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1,226.2,-0.41,3.0,6.0,111.9,4.0,0.44,0.0
OUF00426,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,414.4,2.41,1.0,8.0,92.7,4.0,0.76,4.0
OUF00424,O=Cc1ccc(O)cc1,122.1,1.2,1.0,2.0,37.3,1.0,0.57,0.0
OUF00423,O=C(O)c1ccccc1C(=O)O,166.1,1.08,2.0,4.0,74.6,2.0,0.69,0.0
OUF00422,C=C(OP(=O)(O)O)C(=O)O,168.0,-0.31,3.0,6.0,104.1,3.0,0.3,0.0
OUF00418,O=C(O)COc1ccccc1,152.1,1.15,1.0,3.0,46.5,3.0,0.71,0.0
OUF00417,c1ccc2c(c1)ccc1ccccc12,178.2,3.99,0.0,0.0,0.0,0.0,0.46,0.0
OUF00416,O=C(O)/C=C/c1ccc(O)cc1,164.2,1.49,2.0,3.0,57.5,2.0,0.65,0.0
OUF00415,Cn1c(O)nc2ncn(C)c2c1=O,180.2,-0.63,1.0,6.0,72.9,0.0,0.59,0.0
OUF00413,Nc1ccc(C(=O)NCC(=O)O)cc1,194.2,0.08,4.0,5.0,92.4,3.0,0.59,0.0
OUF00412,CCCCCC/C=C\CCCCCCCC(=O)O,254.4,5.33,1.0,2.0,37.3,13.0,0.36,0.0
OUF00411,COc1ccc(C(C)=O)c(O)c1,166.2,1.6,1.0,3.0,46.5,2.0,0.68,0.0
OUF00409,NC(=O)C(N)=O,88.1,-2.04,4.0,4.0,86.2,0.0,0.33,0.0
OUF00408,NC(=O)C(=O)O,89.0,-1.44,3.0,4.0,80.4,0.0,0.36,0.0
OUF00405,N[C@@H](CCOC(=O)CCC(=O)O)C(=O)O,219.2,-0.8,4.0,7.0,126.9,7.0,0.48,1.0
OUF00404,O=C(O)c1cc(O)nc(O)n1,156.1,-0.41,3.0,6.0,103.5,1.0,0.51,0.0
OUF00403,N[C@@H](COP(=O)(O)O)C(=O)O,185.1,-1.49,5.0,7.0,130.1,4.0,0.39,1.0
OUF00402,NCCOP(=O)(O)O,141.1,-0.95,4.0,5.0,92.8,3.0,0.44,0.0
OUF00400,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,424.8,10.23,1.0,2.0,37.3,26.0,0.14,0.0
OUF00399,CC(O)=N[C@@H](CCCN)C(=O)O,174.2,0.15,4.0,5.0,95.9,5.0,0.41,1.0
OUF00397,CC(O)=N[C@@H](CCCCN)C(=O)O,188.2,0.54,4.0,5.0,95.9,6.0,0.32,1.0
OUF00395,CCCN,59.1,0.36,2.0,1.0,26.0,1.0,0.46,0.0
OUF00392,CCCCCCCCC(=O)O,158.2,2.82,1.0,2.0,37.3,7.0,0.58,0.0
OUF00391,CNCCO,75.1,-0.8,2.0,2.0,32.3,2.0,0.45,0.0
OUF00386,O=C(O)CN=CO,103.1,-0.34,2.0,4.0,69.9,2.0,0.37,0.0
OUF00384,N=C(O)NC(CC(=O)O)C(=O)O,176.1,-1.0,5.0,7.0,130.7,4.0,0.28,1.0
OUF00383,CCCCCCCC(=O)O,144.2,2.43,1.0,2.0,37.3,6.0,0.58,0.0
OUF00382,CCCCN,73.1,0.75,2.0,1.0,26.0,2.0,0.51,0.0
OUF00381,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,272.3,2.51,3.0,5.0,87.0,1.0,0.74,1.0
OUF00379,CC(O)=NC(C(=O)O)C(C)C,159.2,1.07,2.0,4.0,69.9,3.0,0.48,1.0
OUF00374,CC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(O)(C(=O)O)C[C@@H]1O,309.3,-3.03,7.0,10.0,180.3,5.0,0.21,6.0
OUF00372,CC(O)=N[C@@H](CC(C)C)C(=O)O,173.2,1.46,2.0,4.0,69.9,4.0,0.5,1.0
OUF00371,CC(O)=N[C@@H](CCC(=N)O)C(=O)O,188.2,0.73,4.0,6.0,114.0,5.0,0.38,1.0
OUF00370,CC(O)=N[C@@H](CCC(=O)O)C(=O)O,189.2,0.28,3.0,6.0,107.2,5.0,0.42,1.0
OUF00368,CC(O)=N[C@@H](CC(=O)O)C(=O)O,175.1,-0.11,3.0,6.0,107.2,4.0,0.41,1.0
OUF00366,CC(O)=N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,301.2,-2.12,6.0,10.0,169.3,4.0,0.19,5.0
OUF00362,CC(O)=NC(C)C(=O)O,131.1,0.44,2.0,4.0,69.9,2.0,0.42,1.0
OUF00360,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,318.2,1.69,6.0,8.0,151.6,1.0,0.37,0.0
OUF00358,CC(CC(=O)O)C(=O)O,132.1,0.18,2.0,4.0,74.6,3.0,0.57,1.0
OUF00357,CC/C=C/C[C@H]1C(=O)CC[C@H]1CC(=O)OC,224.3,2.5,0.0,3.0,43.4,5.0,0.53,2.0
OUF00355,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.2,0.44,5.0,5.0,103.8,3.0,0.54,1.0
OUF00354,COc1cc(CC(=O)O)ccc1O,182.2,1.03,2.0,4.0,66.8,3.0,0.73,0.0
OUF00353,OC[C@@H](O)[C@@H](O)CO,122.1,-2.31,4.0,4.0,80.9,3.0,0.34,2.0
OUF00350,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,504.4,-7.57,11.0,16.0,268.7,8.0,0.15,14.0
OUF00346,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.28,4.0
OUF00344,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.2,-3.59,6.0,6.0,121.4,5.0,0.26,4.0
OUF00341,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,342.3,-5.4,8.0,11.0,189.5,4.0,0.24,10.0
OUF00339,OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,344.3,-5.76,9.0,11.0,200.5,8.0,0.2,9.0
OUF00337,O=C(O)CC(O)C(=O)O,134.1,-1.09,3.0,5.0,94.8,3.0,0.46,1.0
OUF00336,O=C(O)/C=C\C(=O)O,116.1,-0.29,2.0,4.0,74.6,2.0,0.49,0.0
OUF00335,N=C(O)/C=C\C(=O)O,115.1,0.16,3.0,4.0,81.4,2.0,0.27,0.0
OUF00330,c1ccc(SCCN2CCCC2)cc1,207.3,2.87,0.0,1.0,3.2,4.0,0.7,0.0
OUF00328,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.3,3.0
OUF00324,N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O,276.3,-0.52,6.0,8.0,150.0,11.0,0.32,2.0
OUF00321,Cc1cc(N2CCN(C)CC2)n2c(nc3ccccc32)c1C#N,305.4,2.42,0.0,5.0,47.6,1.0,0.69,0.0
OUF00316,O=C(O)[C@H](O)c1ccccc1,152.1,0.8,2.0,3.0,57.5,2.0,0.66,1.0
OUF00314,C[C@H](O)C(=O)O,90.1,-0.55,2.0,3.0,57.5,1.0,0.45,1.0
OUF00313,Nc1ccccc1C(=O)C[C@H](N)C(=O)O,208.2,0.25,5.0,5.0,106.4,4.0,0.49,1.0
OUF00311,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,368.6,8.67,1.0,2.0,37.3,22.0,0.19,0.0
OUF00308,O=C1OC(C(O)CO)C(O)C1O,178.1,-3.01,4.0,6.0,107.2,2.0,0.34,4.0
OUF00306,N=C(O)CC[C@@H](N)C(=O)O,146.1,-0.29,5.0,5.0,107.4,4.0,0.32,1.0
OUF00303,N[C@@H](CS(=O)O)C(=O)O,153.2,-1.38,4.0,5.0,100.6,3.0,0.43,2.0
OUF00301,N[C@@H](CS(=O)(=O)O)C(=O)O,169.2,-1.71,4.0,6.0,117.7,3.0,0.43,1.0
OUF00300,CCCCCCCCCCCC(=O)O,200.3,3.99,1.0,2.0,37.3,10.0,0.54,0.0
OUF00298,N[C@@H](CSC[C@H](N)C(=O)O)C(=O)O,208.2,-1.46,6.0,6.0,126.6,6.0,0.42,2.0
OUF00297,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,342.3,-5.4,8.0,11.0,189.5,4.0,0.24,10.0
OUF00295,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,344.3,-5.76,9.0,11.0,200.5,8.0,0.2,9.0
OUF00294,CC[C@H](N)C(=O)O,103.1,-0.19,3.0,3.0,63.3,2.0,0.51,1.0
OUF00293,O=C(O)[C@H](O)[C@@H](O)C(=O)O,150.1,-2.12,4.0,6.0,115.1,3.0,0.37,2.0
OUF00292,O=C(O)c1cc(=O)c2ccccc2[nH]1,189.2,1.23,2.0,4.0,70.2,1.0,0.71,0.0
OUF00291,O=c1cc(CO)occ1O,142.1,-0.16,2.0,4.0,70.7,1.0,0.57,0.0
OUF00290,CC(C)C(=O)C(=O)O,116.1,0.3,1.0,3.0,54.4,2.0,0.53,0.0
OUF00288,CC(C)CC(=O)C(=O)O,130.1,0.69,1.0,3.0,54.4,3.0,0.57,0.0
OUF00285,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,286.2,2.28,4.0,6.0,111.1,1.0,0.55,0.0
OUF00284,CC(C)CN,73.1,0.6,2.0,1.0,26.0,1.0,0.48,0.0
OUF00277,O=S(=O)(O)C(O)Cc1c[nH]c2ccccc12,241.3,0.92,3.0,5.0,90.4,3.0,0.7,1.0
OUF00275,O=C(O)[C@@H](O)Cc1cnc[nH]1,156.1,-0.6,3.0,5.0,86.2,3.0,0.54,1.0
OUF00274,CCCCCCCCCCCCCCCCCCCC(=O)O,312.5,7.11,1.0,2.0,37.3,18.0,0.27,0.0
OUF00269,O=C(O)CCc1ccccc1,150.2,1.7,1.0,2.0,37.3,3.0,0.71,0.0
OUF00268,CC(=O)OC/C=N/O,117.1,0.01,1.0,4.0,58.9,2.0,0.24,0.0
OUF00267,O=C(O)Cc1cc(O)ccc1O,168.1,0.72,3.0,4.0,77.8,2.0,0.57,0.0
OUF00265,O=C(O)CN=C(O)c1ccccc1,179.2,1.08,2.0,4.0,69.9,3.0,0.54,0.0
OUF00263,O=C(O)CCCCCC(=O)O,160.2,1.11,2.0,4.0,74.6,6.0,0.57,0.0
OUF00262,CCCCCCCCCCCCCCCCC(=O)O,270.5,5.94,1.0,2.0,37.3,15.0,0.37,0.0
OUF00260,N=c1nc(O)c2nc[nH]c2[nH]1,151.1,-0.53,4.0,6.0,101.4,0.0,0.41,0.0
OUF00255,O=P(O)(O)OC(CO)CO,172.1,-1.55,4.0,6.0,107.2,4.0,0.38,0.0
OUF00253,O=C(O)[C@H](O)CO,106.1,-1.58,3.0,4.0,77.8,2.0,0.4,1.0
OUF00252,O=CC(O)CO,90.1,-1.46,2.0,3.0,57.5,2.0,0.41,1.0
OUF00247,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.28,4.0
OUF00240,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,196.2,-3.49,6.0,7.0,138.4,5.0,0.27,4.0
OUF00239,O=C(O)c1cc(O)ccc1O,154.1,0.8,3.0,4.0,77.8,1.0,0.52,0.0
OUF00238,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,270.2,2.58,3.0,5.0,90.9,1.0,0.63,0.0
OUF00237,O=C(O)c1cc(O)c(O)c(O)c1,170.1,0.5,4.0,5.0,98.0,1.0,0.46,0.0
OUF00234,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,182.2,-3.59,6.0,6.0,121.4,5.0,0.26,4.0
OUF00232,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,164.2,-2.19,4.0,5.0,90.2,0.0,0.33,5.0
OUF00230,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.3,3.0
OUF00228,O=C1CC(c2ccccc2)Oc2ccccc21,224.3,3.39,0.0,2.0,26.3,1.0,0.74,1.0
OUF00226,CCC(C(=O)O)C(=O)O,132.1,0.18,2.0,4.0,74.6,3.0,0.54,0.0
OUF00225,CNC[C@H](O)c1ccc(O)c(O)c1,183.2,0.35,4.0,4.0,72.7,3.0,0.51,1.0
OUF00224,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,306.3,1.25,6.0,7.0,130.6,1.0,0.44,2.0
OUF00223,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,290.3,1.55,5.0,6.0,110.4,1.0,0.51,2.0
OUF00222,CCc1cccc2ccccc12,156.2,3.4,0.0,0.0,0.0,1.0,0.59,0.0
OUF00221,Cc1ccc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,292.3,2.7,1.0,6.0,89.3,4.0,0.69,0.0
OUF00220,O=C(CO)[C@@H](O)[C@H](O)CO,150.1,-2.74,4.0,5.0,98.0,4.0,0.35,2.0
OUF00219,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)COC2(O)CO)[C@H](O)[C@@H](O)[C@@H]1O,342.3,-5.4,8.0,11.0,189.5,4.0,0.24,9.0
OUF00218,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,180.2,-3.38,5.0,6.0,118.2,5.0,0.3,3.0
OUF00216,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,262.2,-3.47,7.0,9.0,167.9,7.0,0.23,4.0
OUF00215,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,182.2,-3.59,6.0,6.0,121.4,5.0,0.26,4.0
OUF00213,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,230.1,-2.62,5.0,8.0,144.5,6.0,0.31,2.0
OUF00211,OCC1(O)OC[C@@H](O)[C@H]1O,150.1,-2.58,4.0,5.0,90.2,1.0,0.33,3.0
OUF00209,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,504.4,-7.73,11.0,16.0,276.5,11.0,0.12,14.0
OUF00207,NCCc1ccc(O)c(O)c1,153.2,0.6,4.0,3.0,66.5,2.0,0.54,0.0
OUF00205,N[C@H](CCC[C@H](N)C(=O)O)C(=O)O,190.2,-1.02,6.0,6.0,126.6,6.0,0.42,2.0
OUF00204,OC1OC[C@H](O)[C@@H](O)[C@H]1O,150.1,-2.58,4.0,5.0,90.2,0.0,0.3,4.0
OUF00202,N[C@@H](C(=O)O)[C@@H](O)C(=O)O,149.1,-2.16,5.0,6.0,120.8,3.0,0.36,2.0
OUF00201,O=C(O)C1CCC(O)=N1,129.1,0.19,2.0,4.0,69.9,1.0,0.53,1.0
OUF00200,O=C(O)[C@@H]1CCCCN1,129.2,0.21,2.0,3.0,49.3,1.0,0.53,1.0
OUF00199,CC(C)C(N)C(=O)O,117.1,0.05,3.0,3.0,63.3,2.0,0.54,1.0
OUF00194,NC(CCSSCCC(N)C(=O)O)C(=O)O,268.4,-0.03,6.0,6.0,126.6,9.0,0.34,2.0
OUF00189,NC(CCS(=O)(=O)O)C(=O)O,183.2,-1.32,4.0,6.0,117.7,4.0,0.46,1.0
OUF00187,CCSCCC(N)C(=O)O,163.2,0.54,3.0,3.0,63.3,5.0,0.58,1.0
OUF00186,NC(CCSCC(N)C(=O)O)C(=O)O,222.3,-1.07,6.0,6.0,126.6,7.0,0.4,2.0
OUF00184,O=C(O)C(O)c1ccc(O)c(O)c1,184.1,0.22,4.0,5.0,98.0,2.0,0.49,1.0
OUF00183,NCc1cc2ccccc2[nH]1,146.2,1.63,3.0,2.0,41.8,1.0,0.63,0.0
OUF00182,O=C(CO)CO,90.1,-1.46,2.0,3.0,57.5,2.0,0.44,0.0
OUF00181,O=C(O)[C@@H]1CC(O)=NC(O)=N1,158.1,-0.29,3.0,6.0,102.5,1.0,0.49,1.0
OUF00179,N[C@H](CCO)C(=O)O,119.1,-1.22,4.0,4.0,83.6,3.0,0.43,1.0
OUF00178,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,194.1,-3.13,5.0,7.0,127.4,1.0,0.3,5.0
OUF00176,N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,259.2,-3.14,7.0,9.0,162.7,3.0,0.29,5.0
OUF00169,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,210.1,-3.4,6.0,8.0,155.5,5.0,0.27,4.0
OUF00166,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,260.1,-3.26,6.0,9.0,164.8,7.0,0.26,3.0
OUF00162,C[C@@H]1N=C(O)N[C@@H]1CCCCCC(=O)O,214.3,1.3,3.0,5.0,81.9,6.0,0.58,2.0
OUF00161,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,368.5,3.71,1.0,5.0,80.7,2.0,0.59,6.0
OUF00160,OC[C@@H](O)C(O)[C@H](O)CO,152.1,-2.95,5.0,5.0,101.2,4.0,0.3,2.0
OUF00159,O=C[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,230.1,-2.62,5.0,8.0,144.5,6.0,0.25,3.0
OUF00157,OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,180.2,-3.22,5.0,6.0,110.4,1.0,0.29,5.0
OUF00155,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,254.2,2.87,2.0,4.0,70.7,1.0,0.7,0.0
OUF00154,O=C(O)[C@H](O)Cc1ccccc1,166.2,0.67,2.0,3.0,57.5,3.0,0.69,1.0
OUF00153,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,504.4,-7.57,11.0,16.0,268.7,8.0,0.15,14.0
OUF00150,N[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)CO,179.2,-3.41,6.0,6.0,124.0,5.0,0.28,4.0
OUF00148,N=c1ccnc(O)[nH]1,111.1,-0.41,3.0,4.0,72.8,0.0,0.43,0.0
OUF00147,NCCSSCCN,152.3,0.29,4.0,2.0,52.0,5.0,0.44,0.0
OUF00146,CC(C)CCN1C=CC(=Cc2cc[n+](CCC(C)C)c3ccccc23)c2ccccc21,411.6,7.09,0.0,2.0,7.1,7.0,0.38,0.0
OUF00145,CN1CC(O)=NC1=N,113.1,-0.18,2.0,4.0,59.7,0.0,0.46,0.0
OUF00144,COc1cc(/C=C/C=O)ccc1O,178.2,1.61,1.0,3.0,46.5,3.0,0.56,0.0
OUF00142,COc1cc(/C=C/CO)ccc1O,180.2,1.41,2.0,3.0,49.7,3.0,0.74,0.0
OUF00141,N=C(O)NCCC[C@H](N)C(=O)O,175.2,-0.74,6.0,6.0,119.4,5.0,0.21,1.0
OUF00139,C[C@@](O)(CC(=O)O)C(=O)O,148.1,-0.7,3.0,5.0,94.8,3.0,0.49,1.0
OUF00138,OC/C=C/c1ccccc1,134.2,1.69,1.0,1.0,20.2,2.0,0.65,0.0
OUF00136,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,354.3,-0.65,6.0,9.0,164.7,4.0,0.23,4.0
OUF00134,Oc1ccccc1O,110.1,1.1,2.0,2.0,40.5,0.0,0.49,0.0
OUF00132,O=C(O)/C=C/c1ccc(O)c(O)c1,180.2,1.2,3.0,4.0,77.8,2.0,0.47,0.0
OUF00130,O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@@H]21,244.3,1.0,3.0,5.0,81.9,5.0,0.63,3.0
OUF00129,C[C@H](O)[C@H](O)c1cnc2[nH]c(=N)nc(O)c2n1,237.2,-1.05,5.0,8.0,139.0,2.0,0.45,2.0
OUF00128,O=C(O)CN(CCO)CCO,163.2,-1.64,3.0,5.0,81.0,6.0,0.44,0.0
OUF00127,O=C(O)c1ccccc1,122.1,1.38,1.0,2.0,37.3,1.0,0.61,0.0
OUF00126,O=C(O)c1ccc(C(=O)O)cc1,166.1,1.08,2.0,4.0,74.6,2.0,0.69,0.0
OUF00125,O=C(O)c1cccc(C(=O)O)c1,166.1,1.08,2.0,4.0,74.6,2.0,0.69,0.0
OUF00124,CCCCCCCCCCCCCCCCCCCCCC(=O)O,340.6,7.89,1.0,2.0,37.3,20.0,0.23,0.0
OUF00118,O=C[C@H](O)[C@@H](O)[C@@H](O)CO,150.1,-2.74,4.0,5.0,98.0,4.0,0.33,3.0
OUF00117,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.2,2.58,3.0,5.0,90.9,1.0,0.63,0.0
OUF00114,c1ccc2cc3ccccc3cc2c1,178.2,3.99,0.0,0.0,0.0,0.0,0.46,0.0
OUF00112,C[C@@H](O)[C@@H](N)C(=O)O,119.1,-1.22,4.0,4.0,83.6,2.0,0.43,2.0
OUF00111,N=C(O)NC1N=C(O)N=C1O,158.1,-0.72,5.0,7.0,121.3,1.0,0.26,1.0
OUF00107,C[C@]12C[C@@H](O)[C@@H]3C[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]3(COC(=O)c1ccccc1)C(=O)O2,480.5,-1.51,5.0,11.0,172.2,6.0,0.3,10.0
OUF00106,C[C@H](N=C(O)[C@H](C)N)C(=O)O,160.2,-0.24,4.0,5.0,95.9,3.0,0.39,2.0
OUF00101,O=C(O)CCCCC(=O)O,146.1,0.72,2.0,4.0,74.6,5.0,0.56,0.0
OUF00092,CC(=O)CC(=O)O,102.1,0.05,1.0,3.0,54.4,2.0,0.5,0.0
OUF00091,CC(=O)Oc1ccccc1C(=O)O,180.2,1.31,1.0,4.0,63.6,2.0,0.55,0.0
OUF00090,CC(O)=Nc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,327.3,-0.43,5.0,9.0,149.0,4.0,0.37,5.0
OUF00085,O=C(O)c1ccc(O)nc1,139.1,0.49,2.0,4.0,70.4,1.0,0.59,0.0
OUF00084,Cn1c(N)cc(O)nc1=O,141.1,-0.93,3.0,5.0,81.1,0.0,0.49,0.0
OUF00083,N=c1[nH]c2c(ccc3ccccc32)s1,200.3,2.86,2.0,2.0,39.6,0.0,0.56,0.0
OUF00082,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,297.3,-0.61,4.0,8.0,119.3,3.0,0.69,4.0
OUF00080,O=C(O)C(=O)[C@H](O)[C@@H](O)[C@H](O)CO,194.1,-3.28,5.0,7.0,135.3,5.0,0.29,3.0
OUF00078,OCc1cnc(O)nc1O,142.1,-0.62,3.0,5.0,86.5,1.0,0.49,0.0
OUF00077,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,220.2,0.83,5.0,5.0,99.3,3.0,0.62,1.0
OUF00075,O=C(O)Cc1c[nH]c2ccc(O)cc12,191.2,1.5,3.0,4.0,73.3,2.0,0.67,0.0
OUF00074,Nc1ccc(O)cc1C(=O)O,153.1,0.67,4.0,4.0,83.6,1.0,0.41,0.0
OUF00073,O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,190.2,-2.11,4.0,6.0,115.1,1.0,0.38,3.0
OUF00072,NCCCCC(=O)O,117.1,0.2,3.0,3.0,63.3,4.0,0.52,0.0
